
gift_id,title,description,category,price,currency,store_url,image_url,age_min,age_max
RU154,Классический набор 154,Классический набор 154. Отличный вариант подарка для разных случаев.,Игры и хобби,2818,RUB,https://store.example.com/item/RU154,https://images.example.com/RU154.jpg,6,71
RU155,Набор браслет 155,Набор браслет 155. Отличный вариант подарка для разных случаев.,Дом и уют,2223,RUB,https://store.example.com/item/RU155,https://images.example.com/RU155.jpg,16,21
RU156,Красочный ручка 156,Красочный ручка 156. Отличный вариант подарка для разных случаев.,Спорт и активный отдых,4025,RUB,https://store.example.com/item/RU156,https://images.example.com/RU156.jpg,16,23
RU157,Компактный браслет 157,Компактный браслет 157. Отличный вариант подарка для разных случаев.,Детские товары,5509,RUB,https://store.example.com/item/RU157,https://images.example.com/RU157.jpg,0,74
RU158,Ароматический чашка 158,Ароматический чашка 158. Отличный вариант подарка для разных случаев.,Украшения,3128,RUB,https://store.example.com/item/RU158,https://images.example.com/RU158.jpg,8,64
RU159,Стильный игра 159,Стильный игра 159. Отличный вариант подарка для разных случаев.,Игры и хобби,2344,RUB,https://store.example.com/item/RU159,https://images.example.com/RU159.jpg,8,44
RU160,Креативный игра 160,Креативный игра 160. Отличный вариант подарка для разных случаев.,Красота и здоровье,3275,RUB,https://store.example.com/item/RU160,https://images.example.com/RU160.jpg,16,18
RU161,Стильный плед 161,Стильный плед 161. Отличный вариант подарка для разных случаев.,Еда и напитки,3843,RUB,https://store.example.com/item/RU161,https://images.example.com/RU161.jpg,16,66
RU162,Классический масло 162,Классический масло 162. Отличный вариант подарка для разных случаев.,Дом и уют,4337,RUB,https://store.example.com/item/RU162,https://images.example.com/RU162.jpg,8,80
RU163,Ароматический книга 163,Ароматический книга 163. Отличный вариант подарка для разных случаев.,Канцелярия,2811,RUB,https://store.example.com/item/RU163,https://images.example.com/RU163.jpg,6,11
RU164,Креативный ожерелье 164,Креативный ожерелье 164. Отличный вариант подарка для разных случаев.,Еда и напитки,3343,RUB,https://store.example.com/item/RU164,https://images.example.com/RU164.jpg,6,16
